,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
679,FDK44,OUT013,3175.1919081711117
680,FDC28,OUT049,1949.2884680302202
681,FDJ41,OUT027,6679.55619932921
682,NCT29,OUT035,2348.696812022887
683,NCH42,OUT019,938.8376717969165
684,FDU60,OUT018,2791.9614678033713
685,FDS02,OUT045,3493.9411460823544
686,FDC51,OUT046,2307.9373627942527
687,FDU03,OUT013,3515.0746450681204
688,FDX39,OUT045,4029.59444287264
689,NCY05,OUT010,-256.8559507450889
690,NCL06,OUT027,6662.184355208187
691,FDD32,OUT035,1548.2633863284045
692,NCN41,OUT045,2210.053763893424
693,NCX53,OUT049,2494.631608126354
694,FDU57,OUT019,451.6821131838454
695,FDQ23,OUT046,1906.1691575470131
696,FDQ52,OUT045,4506.39167486618
697,FDC14,OUT045,750.9839157481471
698,FDY09,OUT035,3240.5589160028712
699,FDQ28,OUT045,2775.2617204361154
700,FDV25,OUT046,4169.214871611501
701,FDJ07,OUT035,2211.922566236449
702,DRB25,OUT049,1895.928931998102
703,FDK52,OUT019,909.6949236860831
704,FDY52,OUT027,1947.207001285549
705,FDB28,OUT046,3503.4905185320135
706,FDT36,OUT035,756.981610379225
707,FDV25,OUT017,4228.294977027745
708,NCN07,OUT027,3683.261559499125
709,FDC57,OUT017,3494.9767950147375
710,FDQ03,OUT018,3929.167030767247
711,FDU23,OUT017,3129.6900836492896
712,NCX41,OUT035,4126.338047775396
713,NCD06,OUT035,922.4275634533448
714,FDW08,OUT045,1821.929134981499
715,NCU29,OUT017,2808.1950357090636
716,NCE06,OUT013,2884.2055372718737
717,FDV52,OUT010,271.8947838343127
718,FDB02,OUT017,3249.301482568917
719,NCR18,OUT045,744.7030199815734
720,FDK16,OUT049,1752.3500150806208
721,NCQ29,OUT010,1064.638389114147
722,FDZ01,OUT019,210.38590362553154
723,FDW27,OUT035,2923.971687643315
724,FDD17,OUT018,3894.6527148303658
725,FDW39,OUT013,3204.3675389881864
726,DRH59,OUT045,1245.8672650557278
727,FDS52,OUT013,1885.0174514935984
728,FDU40,OUT027,5972.00680863529
729,NCF54,OUT013,3165.004760846964
730,FDH46,OUT045,1869.6810652561776
731,NCP14,OUT049,1923.8698158842967
732,FDH50,OUT049,3573.2165891280933
733,DRF15,OUT010,447.953844069159
734,FDV27,OUT027,2810.9868869110915
735,NCJ06,OUT049,2286.5231853102623
736,FDN02,OUT018,3583.006770243332
737,FDQ51,OUT049,919.5258743724639
738,FDQ07,OUT017,4172.166377468134
739,FDS45,OUT049,1968.657475402407
740,NCJ06,OUT045,2203.114143982572
741,FDD36,OUT035,2221.88017901149
742,FDY25,OUT045,3426.909860521095
743,FDU52,OUT046,2732.945645144327
744,DRK47,OUT017,4284.904771054211
745,NCL30,OUT017,2323.0090062105833
746,FDN22,OUT035,4617.628742346597
747,NCF30,OUT027,3644.37042626656
748,FDK03,OUT035,4621.855236774263
749,FDT45,OUT017,1059.7641625997842
750,NCC54,OUT027,6514.212534752259
751,FDP08,OUT018,3253.020334437041
752,FDU44,OUT046,2935.281448348353
753,DRG39,OUT035,1027.489321394664
754,FDU32,OUT049,2323.1769971629074
755,FDY27,OUT049,3256.660764860795
756,NCP54,OUT013,2293.18775630182
757,NCZ41,OUT049,2307.3934823875434
758,DRL49,OUT013,2470.757992060661
759,FDI05,OUT018,1353.2705679869277
760,FDY56,OUT045,4220.36064232335
761,DRC13,OUT013,2310.166963510129
762,NCV29,OUT017,3294.141076439229
763,FDR24,OUT049,1644.0692474228895
764,FDZ34,OUT018,3242.8257419469724
765,FDP37,OUT035,2342.440689978205
766,FDX08,OUT027,5502.080088839237
767,FDS57,OUT045,2330.005175535249
768,NCG18,OUT049,1908.6342554532312
769,FDK25,OUT018,2829.8318940458335
770,FDH53,OUT049,1507.5643573654988
771,DRI59,OUT018,3765.077341501966
772,FDA52,OUT046,3161.577443419438
773,FDT20,OUT010,-238.5751742786952
774,FDE36,OUT019,557.880238337805
775,FDI24,OUT017,3244.153122481978
776,FDB28,OUT018,3298.2102398457214
777,FDV11,OUT017,3229.6608260696325
778,FDP01,OUT046,2774.2075242384844
779,FDD34,OUT027,4635.348244270643
780,FDJ50,OUT027,1784.9593343321797
781,FDZ44,OUT013,2168.1730763467467
782,DRO59,OUT035,1366.4282232752598
783,DRB48,OUT045,741.7942158924271
784,FDR21,OUT018,2955.5751839282
785,NCE42,OUT010,1008.8631959083874
786,FDO23,OUT046,1671.1304431476158
787,NCE30,OUT018,3632.4017741238745
788,FDQ22,OUT035,776.256447738108
789,FDY01,OUT045,2095.3840249842324
790,FDS08,OUT017,3244.003733049808
791,FDG28,OUT018,3954.271000461781
792,FDQ51,OUT018,760.4286873782189
793,FDB05,OUT017,4570.802137005523
794,FDO56,OUT049,2184.900451371488
795,FDE02,OUT018,1527.5753123278412
796,FDN45,OUT017,4149.944083231444
797,FDS09,OUT013,913.8966772266015
798,NCA54,OUT018,3206.3653474903485
799,FDP09,OUT010,869.9138942205276
800,FDC53,OUT045,1752.544601618781
801,NCM55,OUT017,3466.5723083208236
802,FDL09,OUT018,2819.8065503655243
803,FDA11,OUT019,134.2030448262192
804,FDA50,OUT045,1703.3737541090616
805,FDC23,OUT017,3254.747786314584
806,FDE22,OUT049,2905.265383808624
807,FDD23,OUT046,3540.5067626336204
808,NCA29,OUT049,3283.4563687403247
809,FDK38,OUT046,2728.6071307243487
810,DRC13,OUT046,2283.4070298495208
811,NCP43,OUT049,3225.1894684153726
812,FDX28,OUT049,1796.1446811498865
813,FDF08,OUT049,1654.2967187783056
814,FDZ33,OUT046,2745.338197808296
815,FDD10,OUT049,3199.8128917505605
816,FDO58,OUT017,2946.33547832594
817,FDI50,OUT017,4377.1629921416325
818,FDO58,OUT045,2894.551095639604
819,FDX08,OUT013,3456.3304818419556
820,NCK17,OUT010,-239.28901072230383
821,FDF39,OUT035,4809.101995009454
822,FDU45,OUT010,263.17955978833805
823,NCJ18,OUT018,1947.5950264601265
824,DRC27,OUT019,1002.4725334135811
825,DRC25,OUT035,1617.4002210291378
826,FDU59,OUT035,2930.433921212177
827,FDU28,OUT035,3488.586728344865
828,NCP30,OUT046,758.5061253966601
829,FDB39,OUT018,875.0648000391382
830,FDE41,OUT013,1571.6578106288691
831,DRH11,OUT010,-114.35330378659876
832,FDA58,OUT045,4241.860799490874
833,FDU50,OUT046,2129.55581759634
834,FDM34,OUT013,2333.486990052279
835,FDM44,OUT027,3123.092367792421
836,FDR39,OUT045,3370.7648295465656
837,FDM25,OUT045,3163.6743727602975
838,FDQ49,OUT049,2808.8027953298883
839,DRH25,OUT018,826.8578654772252
840,FDM09,OUT027,4848.531360138293
841,FDL44,OUT019,518.0196158350855
842,NCR42,OUT018,531.8687244370998
843,DRL59,OUT046,981.7125262811392
844,FDX43,OUT013,2963.596282850519
845,DRK47,OUT010,912.6450831751883
846,FDU48,OUT018,2111.1912428296005
847,FDY12,OUT045,872.3705631739425
848,NCN43,OUT018,2070.0823617967835
849,NCM55,OUT018,3273.5414678435804
850,FDQ21,OUT027,3609.6887406869873
851,FDX13,OUT035,4627.5206242772565
852,NCK30,OUT027,6566.7132044553255
853,FDG20,OUT049,3188.0235405993485
854,DRG27,OUT017,789.3551022255858
855,FDY14,OUT018,4210.549167661083
856,FDP59,OUT035,1902.2994319109148
857,FDU60,OUT017,3058.8144192524483
858,NCC18,OUT019,574.1079524116559
859,DRJ39,OUT017,4125.672655942511
860,FDS07,OUT049,2145.5729691738293
861,FDM08,OUT027,6193.555908969191
862,FDP51,OUT045,2201.1925354575687
863,FDU16,OUT035,1570.1404013412055
864,FDH12,OUT013,1881.6443470164627
865,DRE48,OUT010,749.6409490775459
866,NCL42,OUT027,6507.181201698774
867,FDR21,OUT045,3114.8301258719034
868,NCW29,OUT035,2389.826351646876
869,FDO11,OUT013,4533.826240227487
870,NCM31,OUT049,2477.0079975490407
871,FDV35,OUT019,448.0263676637995
872,FDF58,OUT017,1149.2603006008842
873,NCE43,OUT049,3069.5566174356763
874,FDA02,OUT035,2852.370682075269
875,DRL37,OUT010,-221.67566989908482
876,FDR24,OUT018,1488.0992642497724
877,FDW59,OUT049,1559.532100551237
878,FDS22,OUT049,833.9367105757219
879,FDW24,OUT017,922.672830283924
880,FDU24,OUT035,1784.7045540495199
881,FDA21,OUT027,5702.1512927523245
882,FDH58,OUT027,3505.754257865324
883,FDW36,OUT018,1665.3296206248428
884,FDI45,OUT027,4925.916813450516
885,FDU01,OUT018,3184.351797442681
886,FDF35,OUT027,3238.1914958398615
887,FDU43,OUT019,987.5016390459159
888,FDE24,OUT019,415.76697917699835
889,FDK50,OUT049,2965.4448857006887
890,FDG31,OUT045,1178.5143248646295
891,FDC60,OUT045,1620.6814279819348
892,FDL36,OUT013,1637.8587108234399
893,FDP21,OUT013,3510.313865255126
894,FDW16,OUT045,1605.2097116054513
895,FDX02,OUT017,4245.959897327674
896,FDQ58,OUT027,4449.978027714669
897,FDT51,OUT046,2007.105454193215
898,FDD59,OUT049,1490.1781074360904
899,NCM42,OUT018,1678.9770754535518
900,FDA57,OUT018,595.4553991953563
901,FDZ48,OUT035,2012.7404733097223
902,FDE46,OUT045,2730.7592899345577
903,NCZ30,OUT019,277.3899909783754
904,FDB56,OUT017,3533.381972885016
905,FDA25,OUT027,3140.486805040471
906,FDD20,OUT013,2326.5400572496096
907,FDL25,OUT013,1668.6715017854156
908,NCO18,OUT049,3242.2083159874373
909,FDJ45,OUT017,740.5606620996926
910,FDR12,OUT035,3146.0982944653556
911,NCF19,OUT010,-177.3473786589774
912,FDK25,OUT046,2992.664767589648
913,NCR17,OUT046,2127.098767148063
914,FDC52,OUT046,2790.278063068725
915,NCA54,OUT017,3424.3812441961495
916,FDR45,OUT010,983.9063384693005
917,NCM19,OUT049,2147.224247023611
918,FDF39,OUT027,6462.537113688417
919,FDX23,OUT049,1769.0753268438434
920,FDD58,OUT027,3101.6365232880585
921,FDX28,OUT013,1879.8288322632322
922,NCD31,OUT013,2939.7209563416964
923,FDU57,OUT018,2568.219962506163
924,FDI27,OUT046,886.3628807988495
925,NCM42,OUT046,1909.2709207908456
926,FDD32,OUT027,2664.29413366351
927,FDI34,OUT013,4208.675867250788
928,NCM29,OUT049,2435.1056669444138
929,FDG46,OUT018,1920.6981859700556
930,DRC01,OUT010,-162.54165324165513
931,FDB15,OUT027,6589.51687175412
932,NCA17,OUT027,4397.684193754224
933,FDF10,OUT046,2825.3471620958667
934,FDR26,OUT027,5383.229515193524
935,FDI02,OUT049,2048.368713128504
936,NCM54,OUT010,301.5687112826004
937,FDF14,OUT013,2784.6664919039554
938,FDJ33,OUT010,283.45111132717955
939,FDM20,OUT035,4526.035861978058
940,FDC03,OUT027,5957.209009594583
941,NCX05,OUT046,2141.3923296367375
942,NCM41,OUT027,2994.2007317398543
943,NCU29,OUT010,403.72206500645143
944,FDQ59,OUT017,1548.8723960254022
945,FDH46,OUT010,187.79375313314875
946,FDH09,OUT013,908.7209336168446
947,NCD06,OUT045,845.4325157774983
948,FDC15,OUT035,2889.8697055671128
949,DRD37,OUT027,1637.219143422316
950,FDT28,OUT027,4422.144574629135
951,FDR28,OUT027,4651.827694715405
952,FDT38,OUT017,1565.04963012066
953,FDV34,OUT027,2165.3772412557873
954,FDY52,OUT035,1179.0530507692717
955,FDB34,OUT013,1572.5863414870876
956,DRL23,OUT018,1661.8197985159482
957,DRB24,OUT046,2786.8122366948905
958,FDJ50,OUT046,1036.5582732992166
959,FDQ49,OUT035,2832.767810619422
960,FDP20,OUT035,2322.76320040545
961,FDV19,OUT027,4633.147067947002
962,NCR54,OUT045,3423.2690511684823
963,FDO09,OUT010,1091.901483157675
964,FDS57,OUT018,2213.735531099744
965,FDN10,OUT049,2173.0416324230623
966,FDV23,OUT049,2332.856845011385
967,FDY28,OUT049,3988.341891479614
968,DRG51,OUT013,2937.1395202763133
969,FDD45,OUT019,128.9819570086126
970,NCL18,OUT027,5885.498348718017
971,NCM29,OUT013,2403.879420432402
972,FDF17,OUT027,5879.527392672539
973,FDE22,OUT017,2925.132872682702
974,FDQ22,OUT017,749.210395937971
975,FDS01,OUT013,3274.775049660684
976,FDW35,OUT027,1588.7837165284664
977,FDJ33,OUT046,2304.766813204058
978,NCF54,OUT035,3289.371368865021
979,FDE09,OUT013,1925.2542891532062
980,NCE06,OUT045,2856.9718320568127
981,DRH49,OUT049,1484.3649847326942
982,FDY43,OUT045,3063.95300854736
983,NCT05,OUT017,4658.667434748639
984,FDZ34,OUT045,3443.455517825303
985,FDL38,OUT017,1612.1579268648559
986,FDZ31,OUT017,3480.0872825766915
987,FDR14,OUT035,1052.684465345249
988,NCN54,OUT049,1480.585519697707
989,NCC42,OUT027,3727.9292630891414
990,FDK08,OUT017,1806.3205741429838
991,FDP59,OUT013,1887.2942275596938
992,FDV22,OUT035,3061.157223069998
993,FDD33,OUT035,4299.11711074698
994,DRE60,OUT027,6449.978421955824
995,FDK52,OUT046,4183.700017220562
996,FDA02,OUT017,2832.8443539100167
997,FDM56,OUT049,1913.0930044914535
998,FDE57,OUT035,2496.841664625304
999,FDM32,OUT045,1519.912357320293
1000,NCQ30,OUT027,3599.3925671018787
1001,FDQ27,OUT027,3119.4312805940817
1002,FDT60,OUT027,3628.332062803237
1003,FDU43,OUT049,4426.553646302153
1004,NCO55,OUT035,1899.862712261028
1005,FDG02,OUT045,3341.483689379048
1006,FDJ28,OUT013,3500.499426125262
1007,FDP40,OUT045,1990.5888262922538
1008,FDJ38,OUT045,3482.32762529701
1009,NCC54,OUT017,4347.922812420465
1010,NCZ41,OUT046,2284.6438710207703
1011,FDK38,OUT019,520.3875667276883
1012,FDU52,OUT013,2737.503160918947
1013,FDC40,OUT046,1380.5056810871897
1014,NCR30,OUT017,1328.561405409287
1015,NCN18,OUT017,1968.0134868547618
1016,FDB50,OUT035,1526.216253010598
1017,FDG04,OUT013,3421.1179905490762
1018,FDR26,OUT035,3172.682508286758
1019,NCT17,OUT018,3256.1958191705808
1020,FDX35,OUT027,6315.598790894409
1021,FDS12,OUT046,2311.4279244481213
1022,NCZ29,OUT027,3642.4581214795144
1023,FDB38,OUT010,499.2802077005258
1024,FDP12,OUT013,739.7744893123183
1025,FDP22,OUT046,915.5304217453171
1026,FDS26,OUT018,4159.149110134272
1027,FDR52,OUT046,3514.0728474662883
1028,DRJ13,OUT046,2972.473336717227
1029,FDU48,OUT027,3684.099015383813
1030,FDE29,OUT035,1137.9566016109752
1031,NCT29,OUT049,2344.801782708336
1032,DRK37,OUT018,3246.284331784642
1033,FDK55,OUT046,1556.431612941249
1034,FDR07,OUT046,1706.0142414593354
1035,FDO21,OUT027,6174.659459999505
1036,FDK46,OUT049,4774.6311712344905
1037,FDB12,OUT045,1856.0790672515323
1038,FDT31,OUT027,5617.484127239856
1039,FDJ33,OUT045,2230.754560935366
1040,FDC26,OUT027,3352.391235497908
1041,NCQ02,OUT045,3327.697685900451
1042,FDP08,OUT010,740.682382069988
1043,FDB11,OUT027,6316.4697071814535
1044,FDV55,OUT013,2836.8750142186477
1045,FDW20,OUT049,2318.5255778566066
1046,NCJ18,OUT019,271.7604740202107
1047,FDC41,OUT018,1204.5577541789648
1048,FDE14,OUT027,3122.400420389955
1049,FDG35,OUT013,3078.4765862210547
1050,FDF45,OUT035,1105.9980955254698
1051,FDS19,OUT027,2659.9380473505844
1052,FDS58,OUT019,516.4407434879265
1053,FDA26,OUT017,4124.064783349088
1054,FDM32,OUT049,1573.4569518688054
1055,FDL45,OUT046,2325.703440302745
1056,FDZ55,OUT049,2952.7067786949847
1057,FDY37,OUT049,2522.7399807532074
1058,FDO46,OUT046,3437.1651520823343
1059,FDQ60,OUT046,2275.260850544705
1060,FDA19,OUT018,2109.8820053649097
1061,FDL15,OUT046,2782.5780094978236
1062,FDM10,OUT018,3596.69380443907
1063,NCL05,OUT017,793.2739169384132
1064,DRK49,OUT010,-230.0095618676398
1065,NCE18,OUT027,6571.281868687156
1066,FDG40,OUT049,744.3932568430729
1067,DRI59,OUT045,4135.681059440257
1068,FDK28,OUT035,4659.948891179624
1069,NCD06,OUT019,-193.99083220520728
1070,FDO11,OUT019,1063.79116690226
1071,FDK27,OUT046,2231.362751193476
1072,FDT43,OUT027,1769.8448097484109
1073,FDD38,OUT018,1672.7159378906254
1074,FDA16,OUT049,4150.54374885383
1075,FDL14,OUT027,4471.167528855894
1076,NCM17,OUT049,810.2534259246437
1077,FDD20,OUT045,2235.4273754435094
1078,FDA40,OUT045,1559.4283790667073
1079,FDL43,OUT045,1433.910630358642
1080,FDV15,OUT045,1808.1684771784958
1081,FDE52,OUT046,1594.4533376024406
1082,NCL17,OUT010,400.8002606098211
1083,NCJ31,OUT045,4274.7582393203475
1084,FDR60,OUT045,1429.7224440116543
1085,NCA18,OUT035,2172.647750680161
1086,FDS21,OUT027,2052.542501298633
1087,FDW09,OUT035,1542.2173901122708
1088,FDL26,OUT035,2838.843263773562
1089,FDS47,OUT018,1438.0471059428714
1090,FDC39,OUT046,3853.8445204763325
1091,FDT51,OUT035,2058.559843157522
1092,FDK40,OUT035,4780.1800085985515
1093,NCG19,OUT045,4235.9409110783945
1094,FDZ07,OUT046,1108.9507609887035
1095,FDF08,OUT027,2939.2549421975823
1096,FDO04,OUT013,1059.3523954508
1097,FDK41,OUT018,1404.9289158945908
1098,FDP15,OUT049,4641.195157839802
1099,NCD43,OUT018,1662.2769161667784
1100,NCP18,OUT013,2766.0388177502855
1101,FDZ51,OUT046,1706.2901012536638
1102,DRH13,OUT035,1947.9056126658393
1103,FDF38,OUT045,742.6994897685826
1104,NCI43,OUT045,847.3081575927672
1105,FDM38,OUT027,1903.7407381828718
1106,FDS03,OUT013,1262.4405692846876
1107,DRJ47,OUT017,3252.233552240755
1108,FDT50,OUT010,155.9952518440636
1109,FDV02,OUT046,3230.9458017279226
1110,NCG18,OUT017,1905.976629366494
1111,FDW52,OUT046,3020.2352514317213
1112,FDS40,OUT035,766.9859860114336
1113,FDN31,OUT017,3490.5609419565385
1114,FDA37,OUT045,2226.686014169179
1115,FDA15,OUT046,4585.874242426542
1116,FDL39,OUT046,3445.692867834226
1117,FDJ53,OUT045,2208.329388391735
1118,FDX22,OUT013,4021.2389629522254
1119,NCZ42,OUT045,4353.935217167577
1120,FDD56,OUT027,4934.881208043317
1121,FDD40,OUT017,3498.3484933427317
1122,FDS50,OUT013,4115.7320312721795
1123,NCN14,OUT013,3491.861082096307
1124,FDT15,OUT013,3526.4792606481915
1125,NCS18,OUT027,3224.2945951625234
1126,NCO26,OUT010,241.84186767303666
1127,FDF58,OUT018,968.6528348444255
1128,NCB19,OUT013,1602.721262026859
1129,FDH26,OUT017,2483.034055035279
1130,DRB24,OUT027,4455.506785831215
1131,FDA49,OUT018,1415.4544878227114
1132,FDB32,OUT045,1670.301184202718
1133,FDI36,OUT017,3536.3987713434053
1134,NCA17,OUT010,422.49210020414733
1135,FDH22,OUT013,2288.6930597355786
1136,NCM26,OUT018,2559.4741588993475
1137,FDT15,OUT027,5685.21028556719
1138,FDB16,OUT018,1406.3594911241457
1139,NCP54,OUT027,3621.680837978684
1140,FDJ36,OUT013,1901.0173674490754
1141,FDO28,OUT045,2165.6404779900713
1142,FDU09,OUT013,1055.0500062146036
1143,FDF29,OUT017,2367.328967612442
1144,FDY08,OUT013,2419.4462752305567
1145,DRJ59,OUT018,545.1133999654264
1146,FDT23,OUT027,2654.850515031748
1147,FDU15,OUT018,565.877051057437
1148,FDT47,OUT013,1791.3770422110745
1149,FDI53,OUT019,619.9160033177455
1150,FDR59,OUT018,4143.993351027979
1151,FDD53,OUT035,816.2803983474148
1152,FDY51,OUT017,4080.5232741814325
1153,FDT04,OUT049,784.6369193995162
1154,FDU51,OUT049,3179.617588835769
1155,FDG14,OUT035,2803.346068160496
1156,NCU06,OUT045,4164.672529324509
1157,DRG25,OUT046,3533.3982212621318
1158,DRH49,OUT035,1568.1709743346962
1159,FDN15,OUT035,2431.8601037248955
1160,FDL43,OUT018,1227.0707108810598
1161,NCT18,OUT049,3563.424900593234
1162,NCB31,OUT013,4536.422243345565
1163,FDK57,OUT035,2213.8232727560357
1164,FDY04,OUT019,536.5007432671194
1165,NCP54,OUT046,2280.0338828103854
1166,FDF41,OUT013,4312.317611577063
1167,FDM01,OUT045,1866.6832786281807
1168,FDW03,OUT045,1888.226794907001
1169,FDF28,OUT045,2237.413372611563
1170,FDY37,OUT017,2506.0704872769875
1171,FDQ03,OUT017,4401.795867146868
1172,FDP51,OUT027,3583.685517250734
1173,FDJ40,OUT017,2019.9125388286998
1174,FDC32,OUT049,1701.6052483927167
1175,DRI49,OUT027,2752.337443210634
1176,NCW54,OUT017,1039.610739853383
1177,FDF09,OUT017,755.2515393665798
1178,FDP45,OUT018,4057.27951287816
1179,DRJ23,OUT018,3235.6860631424447
1180,FDS59,OUT017,2028.6556559603248
1181,FDY08,OUT046,2383.152377445801
1182,FDX16,OUT049,2853.9664363884676
1183,FDY16,OUT018,3293.982492955099
1184,FDK32,OUT035,2852.6385346293387
1185,FDQ22,OUT013,760.0292557522114
1186,NCC31,OUT018,2564.7987630232237
1187,FDG58,OUT049,2774.0606803866704
1188,DRF48,OUT013,3458.587421468934
1189,DRH36,OUT049,1319.7814354039251
1190,NCR30,OUT035,1359.8604168896256
1191,FDB03,OUT019,998.4499296799671
1192,FDZ28,OUT027,3629.818104109577
1193,FDR35,OUT017,3534.218364665149
1194,DRD15,OUT027,6483.721117524703
1195,FDJ33,OUT019,303.55538372225925
1196,FDA56,OUT010,285.8229352130532
1197,FDP56,OUT046,892.0981549371361
1198,NCT30,OUT046,886.4455534673641
1199,FDK15,OUT017,1858.913098192164
1200,FDH44,OUT018,2573.2664004310664
1201,FDV01,OUT013,2757.5226771354496
1202,DRG03,OUT017,2865.0483713279195
1203,FDG50,OUT027,2919.649035733844
1204,FDR16,OUT010,869.4612114451127
1205,FDZ60,OUT046,1864.8120215155025
1206,DRG03,OUT045,2808.112600253406
1207,FDS56,OUT018,4149.694991364298
1208,FDU33,OUT045,849.7458187856148
1209,DRD27,OUT035,1834.0269890897605
1210,FDW22,OUT046,4152.440848070034
1211,DRA24,OUT045,2885.748963221185
1212,FDF38,OUT049,793.2117720891187
1213,FDX48,OUT013,2806.6188678185463
1214,FDS58,OUT018,2716.633190967135
1215,FDC32,OUT046,1670.6085135452163
1216,NCQ29,OUT045,4493.349667819862
1217,DRK39,OUT018,1408.5330447636477
1218,NCS38,OUT017,2148.3844798830173
1219,DRO47,OUT013,1979.1783039835518
1220,DRG27,OUT027,1595.4093974277635
1221,FDC57,OUT027,5929.582935848737
1222,FDS55,OUT046,2725.8416697329767
1223,NCJ06,OUT018,2028.9960178505478
1224,FDO01,OUT019,320.7969176227507
1225,NCM55,OUT045,3384.609191082569
1226,FDC52,OUT049,2824.3287869160154
1227,FDQ15,OUT045,1416.5441858828478
1228,NCT30,OUT027,1744.799738367624
1229,NCR42,OUT027,1513.4238354727083
1230,FDD28,OUT035,1072.6520663048814
